"200912289948837"~"ACIDENTE"~"PERDA DE CONTROLE EM VOO"~"-31.6261"~"-54.2125"~"ACEGUÁ"~"RS"~"BRASIL"~"****"~"2009-12-28"~"17:30:00"~"NULL"~"ATIVA"~"A DEFINIR"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"201211159478138"~"ACIDENTE"~"FALHA DO MOTOR EM VOO"~"-16.7588"~"-49.4405"~"ABADIA DE GOIÁS"~"GO"~"BRASIL"~"****"~"2012-11-15"~"12:40:00"~"NULL"~"FINALIZADA"~"***"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"201006099196125"~"ACIDENTE"~"INDETERMINADA"~"2.9938"~"-61.3140"~"ALTO ALEGRE"~"RR"~"BRASIL"~"****"~"2010-06-09"~"13:00:00"~"NULL"~"ATIVA"~"A DEFINIR"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"201407101908656"~"INCIDENTE"~"ESTOURO DE PNEU"~"2.9938"~"-61.3140"~"ALTO ALEGRE"~"RR"~"BRASIL"~"SWUQ"~"2014-07-10"~"14:15:00"~"NULL"~"FINALIZADA"~"***"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"200811167138358"~"ACIDENTE"~"FALHA DO MOTOR EM VOO"~"2.8100"~"-61.3831"~"ALTO ALEGRE"~"RR"~"BRASIL"~"****"~"2008-11-16"~"12:25:00"~"NULL"~"FINALIZADA"~"A-566/CENIPA/2015"~"SIM"~"2016-03-18"~"3"~"1"~"NÃO"~"2017-09-12"
"201208018273083"~"ACIDENTE"~"COM TREM DE POUSO"~"-2.6758"~"-63.7469"~"ALTO ALEGRE"~"RR"~"BRASIL"~"****"~"2012-08-01"~"16:20:00"~"NULL"~"FINALIZADA"~"A-130/CENIPA/2013"~"SIM"~"2014-08-15"~"1"~"1"~"NÃO"~"2017-09-12"
"201111224132085"~"ACIDENTE"~"FALHA DO MOTOR EM VOO"~"0.7394"~"-62.0214"~"ALTO ALEGRE"~"RR"~"BRASIL"~"****"~"2011-11-22"~"16:40:00"~"NULL"~"FINALIZADA"~"A-038/CENIPA/2013"~"SIM"~"2013-08-22"~"2"~"1"~"NÃO"~"2017-09-12"
"201106206058374"~"INCIDENTE"~"PERDA DE CONTROLE NO SOLO"~"2.9938"~"-61.3140"~"ALTO ALEGRE"~"RR"~"BRASIL"~"****"~"2011-06-20"~"14:30:00"~"NULL"~"FINALIZADA"~"***"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"201104061447671"~"ACIDENTE"~"PERDA DE CONTROLE EM VOO"~"2.8106"~"-62.0408"~"ALTO ALEGRE"~"RR"~"BRASIL"~"****"~"2011-04-06"~"20:25:00"~"NULL"~"FINALIZADA"~"A-025/CENIPA/2013"~"SIM"~"2013-07-30"~"2"~"1"~"NÃO"~"2017-09-12"
"201009213278405"~"ACIDENTE"~"PERDA DE CONTROLE EM VOO"~"2.8375"~"-63.6417"~"ALTO ALEGRE"~"RR"~"BRASIL"~"****"~"2010-09-21"~"17:10:00"~"NULL"~"FINALIZADA"~"A-044/CENIPA/2012"~"SIM"~"2012-06-04"~"2"~"1"~"NÃO"~"2017-09-12"
"201609191241236"~"ACIDENTE"~"PERDA DE CONTROLE EM VOO"~"-3.5111"~"-61.7181"~"ANAMÃ"~"AM"~"BRASIL"~"****"~"2016-09-16"~"19:00:00"~"SIM"~"FINALIZADA"~"***"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"201212272090341"~"ACIDENTE"~"POUSO BRUSCO"~"-23.0091"~"-44.3196"~"ANGRA DOS REIS"~"RJ"~"BRASIL"~"SDMC"~"2012-12-27"~"16:03:00"~"NULL"~"FINALIZADA"~"A-161/CENIPA/2013"~"SIM"~"2013-10-21"~"0"~"1"~"NÃO"~"2017-09-12"
"201609131430542"~"ACIDENTE"~"SAÍDA DE PISTA"~"-22.9753"~"-44.3072"~"ANGRA DOS REIS"~"RJ"~"BRASIL"~"SDAG"~"2016-09-10"~"14:10:00"~"SIM"~"ATIVA"~"A-117/CENIPA/2016"~"NÃO"~"NULL"~"0"~"1"~"SIM"~"2017-09-12"
"200801159627220"~"ACIDENTE"~"OUTROS TIPOS"~"-23.0036"~"-44.2992"~"ANGRA DOS REIS"~"RJ"~"BRASIL"~"****"~"2008-01-15"~"11:41:00"~"NULL"~"FINALIZADA"~"A-025/CENIPA/2010"~"SIM"~"2010-04-28"~"3"~"1"~"NÃO"~"2017-09-12"
"201208318138992"~"ACIDENTE"~"OUTROS TIPOS"~"-23.0091"~"-44.3196"~"ANGRA DOS REIS"~"RJ"~"BRASIL"~"****"~"2012-08-31"~"18:40:00"~"NULL"~"ATIVA"~"A DEFINIR"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"201604271828141"~"INCIDENTE GRAVE"~"POUSO SEM TREM"~"-22.9753"~"-44.3072"~"ANGRA DOS REIS"~"RJ"~"BRASIL"~"SDAG"~"2016-04-21"~"16:45:00"~"SIM"~"ATIVA"~"IG-075/CENIPA/2016"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"200701293280268"~"INCIDENTE"~"FOD - DANO CAUSADO POR OBJETO ESTRANHO"~"-23.0091"~"-44.3196"~"ANGRA DOS REIS"~"RJ"~"BRASIL"~"SDIL"~"2007-01-29"~"00:00:00"~"NULL"~"FINALIZADA"~"***"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"201207125348634"~"ACIDENTE"~"CFIT - COLISÃO EM VOO CONTROLADO COM O TERRENO"~"-23.0222"~"-44.2806"~"ANGRA DOS REIS"~"RJ"~"BRASIL"~"****"~"2012-07-12"~"20:15:00"~"NULL"~"ATIVA"~"A-521/CENIPA/2016"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"201604281742226"~"INCIDENTE"~"COM TREM DE POUSO"~"22.9753"~"-44.3072"~"ANGRA DOS REIS"~"RJ"~"BRASIL"~"SDAG"~"2016-04-21"~"19:50:00"~"SIM"~"FINALIZADA"~"***"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"200601225355426"~"ACIDENTE"~"PERDA DE CONTROLE EM VOO"~"-22.9914"~"-44.2517"~"ANGRA DOS REIS"~"RJ"~"BRASIL"~"****"~"2006-01-22"~"20:00:00"~"NULL"~"FINALIZADA"~"A-070/CENIPA/2009"~"SIM"~"2009-12-30"~"21"~"1"~"NÃO"~"2017-09-12"
"201102203023021"~"INCIDENTE GRAVE"~"COM ROTOR"~"-23.0091"~"-44.3196"~"ANGRA DOS REIS"~"RJ"~"BRASIL"~"****"~"2011-02-20"~"21:20:00"~"NULL"~"ATIVA"~"A DEFINIR"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"201509183338691"~"ACIDENTE"~"FALHA DO MOTOR EM VOO"~"-23.0061"~"-44.3025"~"ANGRA DOS REIS"~"RJ"~"BRASIL"~"****"~"2015-09-18"~"13:30:00"~"NULL"~"FINALIZADA"~"***"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"200601026524705"~"INCIDENTE"~"COM ROTOR"~"-23.0091"~"-44.3196"~"ANGRA DOS REIS"~"RJ"~"BRASIL"~"SDAG"~"2006-01-02"~"14:40:00"~"NULL"~"FINALIZADA"~"***"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"201102052791822"~"INCIDENTE"~"TRÁFEGO AÉREO"~"-23.0091"~"-44.3196"~"ANGRA DOS REIS"~"RJ"~"BRASIL"~"****"~"2011-02-05"~"12:30:00"~"NULL"~"FINALIZADA"~"***"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"201408227604299"~"ACIDENTE"~"CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO"~"-23.0091"~"-44.3196"~"ANGRA DOS REIS"~"RJ"~"BRASIL"~"SDAG"~"2014-08-22"~"14:30:00"~"NULL"~"FINALIZADA"~"***"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"200601029738482"~"INCIDENTE"~"COM ROTOR"~"-23.0091"~"-44.3196"~"ANGRA DOS REIS"~"RJ"~"BRASIL"~"SDIL"~"2006-01-02"~"00:00:00"~"NULL"~"FINALIZADA"~"***"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"200910129260596"~"ACIDENTE"~"SAÍDA DE PISTA"~"-22.9753"~"-44.3072"~"ANGRA DOS REIS"~"RJ"~"BRASIL"~"SDAG"~"2009-10-12"~"16:10:00"~"NULL"~"FINALIZADA"~"A-539/CENIPA/2015"~"SIM"~"2016-07-07"~"1"~"1"~"SIM"~"2017-09-12"
"201407141681337"~"INCIDENTE"~"ESTOURO DE PNEU"~"-23.0091"~"-44.3196"~"ANGRA DOS REIS"~"RJ"~"BRASIL"~"SDAG"~"2014-07-14"~"19:25:00"~"NULL"~"FINALIZADA"~"***"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"200906128607729"~"ACIDENTE"~"INCURSÃO EM PISTA"~"-23.0486"~"-44.3475"~"ANGRA DOS REIS"~"RJ"~"BRASIL"~"****"~"2009-06-12"~"14:50:00"~"NULL"~"ATIVA"~"A-527/CENIPA/2017"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"201105165154118"~"INCIDENTE"~"ESTOURO DE PNEU"~"2.8167"~"-60.6705"~"BOA VISTA"~"RR"~"BRASIL"~"SBBV"~"2011-05-16"~"17:42:00"~"NULL"~"FINALIZADA"~"***"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"201212273864973"~"INCIDENTE"~"VAZAMENTO DE OUTROS FLUÍDOS"~"2.8167"~"-60.6705"~"BOA VISTA"~"RR"~"BRASIL"~"SBBV"~"2012-12-27"~"17:25:00"~"NULL"~"FINALIZADA"~"***"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"201009014590067"~"ACIDENTE"~"FALHA DO MOTOR EM VOO"~"2.8414"~"-60.6922"~"BOA VISTA"~"RR"~"BRASIL"~"SBBV"~"2010-09-01"~"13:30:00"~"NULL"~"FINALIZADA"~"A-134/CENIPA/2011"~"SIM"~"2011-12-21"~"4"~"1"~"NÃO"~"2017-09-12"
"201209264932342"~"INCIDENTE"~"FALHA DE SISTEMA / COMPONENTE"~"2.8167"~"-60.6705"~"BOA VISTA"~"RR"~"BRASIL"~"SBBV"~"2012-09-26"~"10:00:00"~"NULL"~"FINALIZADA"~"***"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"201604201642115"~"ACIDENTE"~"COLISÃO EM VOO COM OBSTÁCULO"~"2.6956"~"-60.8142"~"BOA VISTA"~"RR"~"BRASIL"~"****"~"2016-04-19"~"10:08:00"~"SIM"~"FINALIZADA"~"A-072/CENIPA/2016"~"SIM"~"2017-06-22"~"1"~"1"~"NÃO"~"2017-09-12"
"200909251799064"~"INCIDENTE"~"FALHA DE SISTEMA / COMPONENTE"~"2.8167"~"-60.6705"~"BOA VISTA"~"RR"~"BRASIL"~"SBBV"~"2009-09-25"~"19:00:00"~"NULL"~"FINALIZADA"~"***"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"201209141796176"~"INCIDENTE"~"FALHA DE SISTEMA / COMPONENTE"~"2.8167"~"-60.6705"~"BOA VISTA"~"RR"~"BRASIL"~"SBBV"~"2012-09-14"~"15:15:00"~"NULL"~"FINALIZADA"~"***"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"201508159929510"~"ACIDENTE"~"COLISÃO EM VOO COM OBSTÁCULO"~"2.9081"~"-60.4817"~"BOA VISTA"~"RR"~"BRASIL"~"****"~"2015-08-15"~"14:00:00"~"NULL"~"ATIVA"~"A-113/CENIPA/2015"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"200808272648966"~"ACIDENTE"~"PERDA DE COMPONENTE EM VOO"~"-2.6069"~"-63.8694"~"BOA VISTA"~"RR"~"BRASIL"~"SBBV"~"2008-08-27"~"22:20:00"~"NULL"~"FINALIZADA"~"A-045/CENIPA/2012"~"SIM"~"2012-06-06"~"2"~"1"~"NÃO"~"2017-09-12"
"201207171533514"~"INCIDENTE"~"SOPRO DE REATOR"~"2.8167"~"-60.6705"~"BOA VISTA"~"RR"~"BRASIL"~"SBBV"~"2012-07-17"~"12:20:00"~"NULL"~"FINALIZADA"~"***"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"201501292823312"~"ACIDENTE"~"COLISÃO EM VOO COM OBSTÁCULO"~"-2.9378"~"-60.7192"~"BOA VISTA"~"RR"~"BRASIL"~"****"~"2015-01-29"~"20:30:00"~"NULL"~"FINALIZADA"~"A-014/CENIPA/2015"~"SIM"~"2015-05-22"~"0"~"1"~"NÃO"~"2017-09-12"
"200703201067011"~"INCIDENTE"~"COM TREM DE POUSO"~"2.8167"~"-60.6705"~"BOA VISTA"~"RR"~"BRASIL"~"****"~"2007-03-20"~"16:55:00"~"NULL"~"FINALIZADA"~"***"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"201110231217982"~"INCIDENTE"~"CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO"~"2.8167"~"-60.6705"~"BOA VISTA"~"RR"~"BRASIL"~"****"~"2011-10-23"~"18:03:00"~"NULL"~"FINALIZADA"~"***"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"201310055119546"~"INCIDENTE"~"FALHA DO MOTOR EM VOO"~"2.8167"~"-60.6705"~"BOA VISTA"~"RR"~"BRASIL"~"****"~"2013-10-05"~"18:30:00"~"NULL"~"FINALIZADA"~"***"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"200609222427449"~"ACIDENTE"~"COM TREM DE POUSO"~"2.8167"~"-60.6705"~"BOA VISTA"~"RR"~"BRASIL"~"SBBV"~"2006-09-22"~"18:09:00"~"NULL"~"ATIVA"~"A DEFINIR"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"201105236654663"~"ACIDENTE"~"COM PÁRA-BRISAS / JANELA / PORTA"~"2.6956"~"-60.8142"~"BOA VISTA"~"RR"~"BRASIL"~"****"~"2011-05-23"~"10:50:00"~"NULL"~"FINALIZADA"~"A-044/CENIPA/2013"~"SIM"~"2013-08-27"~"3"~"1"~"NÃO"~"2017-09-12"
"201304154740415"~"INCIDENTE"~"CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO"~"2.8167"~"-60.6705"~"BOA VISTA"~"RR"~"BRASIL"~"****"~"2013-04-15"~"17:55:00"~"NULL"~"FINALIZADA"~"***"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"200603216833295"~"ACIDENTE"~"INDETERMINADA"~"2.8167"~"-60.6705"~"BOA VISTA"~"RR"~"BRASIL"~"****"~"2006-03-21"~"10:38:00"~"NULL"~"ATIVA"~"A-554/CENIPA/2016"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"201505081529330"~"ACIDENTE"~"FALHA DO MOTOR EM VOO"~"-19.9783"~"-41.0800"~"AFONSO CLÁUDIO"~"ES"~"BRASIL"~"****"~"2015-05-08"~"11:27:00"~"NULL"~"FINALIZADA"~"***"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"201012113981199"~"INCIDENTE GRAVE"~"FALHA DO MOTOR EM VOO"~"-9.3019"~"-37.8769"~"ÁGUA BRANCA"~"AL"~"BRASIL"~"****"~"2010-12-11"~"11:00:00"~"NULL"~"ATIVA"~"IG-583/CENIPA/2016"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"200901078078550"~"INCIDENTE"~"COLISÃO EM VOO COM OBSTÁCULO"~"-3.7454"~"-61.6590"~"ANORI"~"AM"~"BRASIL"~"****"~"2009-01-07"~"16:45:00"~"NULL"~"FINALIZADA"~"***"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"200806139544442"~"INCIDENTE"~"COLISÃO EM VOO COM OBSTÁCULO"~"-3.7454"~"-61.6590"~"ANORI"~"AM"~"BRASIL"~"****"~"2008-06-13"~"14:09:00"~"NULL"~"FINALIZADA"~"***"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"200905218704582"~"INCIDENTE"~"FALHA DO MOTOR EM VOO"~"-21.6883"~"-51.0734"~"ADAMANTINA"~"SP"~"BRASIL"~"****"~"2009-05-21"~"10:33:00"~"NULL"~"FINALIZADA"~"***"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"201009154428874"~"INCIDENTE"~"COM COMANDOS DE VOO"~"-15.7941"~"-47.8879"~"BRASÍLIA"~"DF"~"BRASIL"~"SBBR"~"2010-09-15"~"13:09:00"~"NULL"~"FINALIZADA"~"***"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"201211187960040"~"INCIDENTE"~"OUTROS TIPOS"~"-15.7941"~"-47.8879"~"BRASÍLIA"~"DF"~"BRASIL"~"SBBR"~"2012-11-18"~"22:41:00"~"NULL"~"FINALIZADA"~"***"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"201410093482164"~"INCIDENTE"~"OUTROS TIPOS"~"-15.8711"~"-47.9186"~"BRASÍLIA"~"DF"~"BRASIL"~"SBBR"~"2014-10-09"~"20:10:00"~"NULL"~"FINALIZADA"~"I-215/CENIPA/2014"~"SIM"~"2015-03-06"~"5"~"1"~"NÃO"~"2017-09-12"
"200706215407065"~"INCIDENTE"~"COM TREM DE POUSO"~"-15.7941"~"-47.8879"~"BRASÍLIA"~"DF"~"BRASIL"~"SBBR"~"2007-06-21"~"00:00:00"~"NULL"~"FINALIZADA"~"***"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"200903199901372"~"INCIDENTE"~"FUMAÇA NA CABINE"~"-15.7941"~"-47.8879"~"BRASÍLIA"~"DF"~"BRASIL"~"SBBR"~"2009-03-19"~"13:44:00"~"NULL"~"FINALIZADA"~"***"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"201201162339301"~"INCIDENTE"~"SOPRO DE REATOR"~"-15.7941"~"-47.8879"~"BRASÍLIA"~"DF"~"BRASIL"~"SBBR"~"2012-01-16"~"16:47:00"~"NULL"~"FINALIZADA"~"***"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"201401145307951"~"INCIDENTE"~"DESCOMPRESSÃO NÃO INTENCIONAL /  EXPLOSIVA"~"-15.7941"~"-47.8879"~"BRASÍLIA"~"DF"~"BRASIL"~"SBBR"~"2014-01-14"~"17:48:00"~"NULL"~"FINALIZADA"~"***"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"200602248700412"~"INCIDENTE"~"INDETERMINADA"~"-15.7941"~"-47.8879"~"BRASÍLIA"~"DF"~"BRASIL"~"SBBR"~"2006-02-24"~"00:00:00"~"NULL"~"FINALIZADA"~"***"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"201609151240132"~"INCIDENTE"~"ESTOURO DE PNEU"~"-15.8711"~"-47.9186"~"BRASÍLIA"~"DF"~"BRASIL"~"SBBR"~"2016-09-13"~"23:00:00"~"SIM"~"FINALIZADA"~"***"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"200810062254043"~"INCIDENTE"~"ESTOURO DE PNEU"~"-15.7941"~"-47.8879"~"BRASÍLIA"~"DF"~"BRASIL"~"SBBR"~"2008-10-06"~"21:20:00"~"NULL"~"FINALIZADA"~"***"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"201005234419706"~"INCIDENTE"~"FALHA DE SISTEMA / COMPONENTE"~"-15.7941"~"-47.8879"~"BRASÍLIA"~"DF"~"BRASIL"~"SBBR"~"2010-05-23"~"15:35:00"~"NULL"~"FINALIZADA"~"***"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"201103274169638"~"INCIDENTE"~"DESCOMPRESSÃO NÃO INTENCIONAL /  EXPLOSIVA"~"-15.7941"~"-47.8879"~"BRASÍLIA"~"DF"~"BRASIL"~"SBBR"~"2011-03-27"~"15:01:00"~"NULL"~"FINALIZADA"~"***"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"201302132032329"~"INCIDENTE"~"OUTROS TIPOS"~"-15.7941"~"-47.8879"~"BRASÍLIA"~"DF"~"BRASIL"~"****"~"2013-02-13"~"17:20:00"~"NULL"~"FINALIZADA"~"***"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"201506052347918"~"INCIDENTE"~"COLISÃO EM VOO COM OBSTÁCULO"~"-15.8644"~"-47.9619"~"BRASÍLIA"~"DF"~"BRASIL"~"****"~"2015-06-05"~"00:35:00"~"NULL"~"FINALIZADA"~"***"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"200709295927308"~"INCIDENTE"~"VAZAMENTO DE OUTROS FLUÍDOS"~"-15.7941"~"-47.8879"~"BRASÍLIA"~"DF"~"BRASIL"~"SBBR"~"2007-09-29"~"19:45:00"~"NULL"~"FINALIZADA"~"***"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"200908067142107"~"INCIDENTE"~"ESTOURO DE PNEU"~"-15.7941"~"-47.8879"~"BRASÍLIA"~"DF"~"BRASIL"~"****"~"2009-08-06"~"13:45:00"~"NULL"~"FINALIZADA"~"***"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"201007047417372"~"INCIDENTE"~"FALHA DE SISTEMA / COMPONENTE"~"-15.7941"~"-47.8879"~"BRASÍLIA"~"DF"~"BRASIL"~"****"~"2010-07-04"~"21:00:00"~"NULL"~"FINALIZADA"~"***"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"201208061806458"~"INCIDENTE"~"ESTOURO DE PNEU"~"-15.7941"~"-47.8879"~"BRASÍLIA"~"DF"~"BRASIL"~"SBBR"~"2012-08-06"~"22:02:00"~"NULL"~"FINALIZADA"~"***"~"NÃO"~"NULL"~"4"~"1"~"NÃO"~"2017-09-12"
"201405193532641"~"ACIDENTE"~"COLISÃO DE AERONAVES EM VOO"~"-15.7941"~"-47.8879"~"BRASÍLIA"~"DF"~"BRASIL"~"****"~"2014-05-19"~"18:00:00"~"NULL"~"FINALIZADA"~"***"~"NÃO"~"NULL"~"0"~"2"~"NÃO"~"2017-09-12"
"200612106581395"~"ACIDENTE"~"COLISÃO EM VOO COM OBSTÁCULO"~"-15.7941"~"-47.8879"~"BRASÍLIA"~"DF"~"BRASIL"~"****"~"2006-12-10"~"16:00:00"~"NULL"~"FINALIZADA"~"A-075/CENIPA/2009"~"SIM"~"2009-12-30"~"7"~"1"~"NÃO"~"2017-09-12"
"201706072058247"~"INCIDENTE"~"CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO"~"-15.8692"~"-47.9208"~"BRASÍLIA"~"DF"~"BRASIL"~"****"~"2017-06-05"~"18:30:00"~"SIM"~"FINALIZADA"~"***"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"200812191682387"~"INCIDENTE"~"FALHA DE SISTEMA / COMPONENTE"~"-15.7941"~"-47.8879"~"BRASÍLIA"~"DF"~"BRASIL"~"SBBR"~"2008-12-19"~"12:50:00"~"NULL"~"FINALIZADA"~"***"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
"201105185856144"~"INCIDENTE"~"TRÁFEGO AÉREO"~"-15.7941"~"-47.8879"~"BRASÍLIA"~"DF"~"BRASIL"~"****"~"2011-05-18"~"21:30:00"~"NULL"~"FINALIZADA"~"***"~"NÃO"~"NULL"~"0"~"1"~"NÃO"~"2017-09-12"
